tconst,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,titleId,title,isOriginalTitle,averageRating,numVotes,nconst,category,primaryName
tt0049019,movie,Blonde Sinner,Yield to the Night,1956.0,99.0,"Crime,Drama",tt0049019,Peine capitale,0,7.1,1233,nm0496746,director,J. Lee Thompson
tt0053126,movie,North West Frontier,North West Frontier,1959.0,129.0,"Adventure,Drama",tt0053126,Aux frontières des Indes,0,7.1,2830,nm0496746,director,J. Lee Thompson
tt0053361,movie,Tiger Bay,Tiger Bay,1959.0,105.0,"Crime,Drama,Thriller",tt0053361,Les yeux du témoin,0,7.5,2988,nm0496746,director,J. Lee Thompson
tt0053935,movie,Ice Cold in Alex,Ice Cold in Alex,1958.0,130.0,"Adventure,Drama,War",tt0053935,Le désert de la peur,0,7.7,6113,nm0496746,director,J. Lee Thompson
tt0054953,movie,The Guns of Navarone,The Guns of Navarone,1961.0,158.0,"Action,Adventure,Drama",tt0054953,Les Canons de Navarone,0,7.5,52855,nm0496746,director,J. Lee Thompson
tt0055824,movie,Cape Fear,Cape Fear,1962.0,106.0,"Drama,Thriller",tt0055824,Les nerfs à vif,0,7.7,30205,nm0496746,director,J. Lee Thompson
tt0056556,movie,Taras Bulba,Taras Bulba,1962.0,122.0,"Adventure,Drama,History",tt0056556,Taras Bulba,0,6.3,4236,nm0496746,director,J. Lee Thompson
tt0057225,movie,Kings of the Sun,Kings of the Sun,1963.0,108.0,"Adventure,Drama,History",tt0057225,Les rois du soleil,0,6.1,2065,nm0496746,director,J. Lee Thompson
tt0058743,movie,What a Way to Go!,What a Way to Go!,1964.0,111.0,"Comedy,Romance",tt0058743,Madame croque-maris,0,6.9,5282,nm0496746,director,J. Lee Thompson
tt0059649,movie,Return from the Ashes,Return from the Ashes,1965.0,104.0,"Crime,Drama,Thriller",tt0059649,Le démon est mauvais joueur,0,6.9,1027,nm0496746,director,J. Lee Thompson
tt0061634,movie,Eye of the Devil,Eye of the Devil,1966.0,92.0,"Horror,Mystery",tt0061634,L'oeil du malin,0,6.1,2961,nm0496746,director,J. Lee Thompson
tt0064148,movie,The Chairman,The Chairman,1969.0,93.0,"Action,Drama,Thriller",tt0064148,L'homme le plus dangereux du monde,0,5.5,1320,nm0496746,director,J. Lee Thompson
tt0064615,movie,Mackenna's Gold,Mackenna's Gold,1969.0,128.0,"Action,Adventure,Romance",tt0064615,L'Or de Mackenna,0,6.7,9219,nm0496746,director,J. Lee Thompson
tt0068408,movie,Conquest of the Planet of the Apes,Conquest of the Planet of the Apes,1972.0,88.0,"Action,Sci-Fi",tt0068408,La conquête de la planète des singes,0,6.1,33846,nm0496746,director,J. Lee Thompson
tt0069768,movie,Battle for the Planet of the Apes,Battle for the Planet of the Apes,1973.0,93.0,"Action,Sci-Fi",tt0069768,La bataille de la planète des singes,0,5.4,31980,nm0496746,director,J. Lee Thompson
tt0073615,movie,The Reincarnation of Peter Proud,The Reincarnation of Peter Proud,1975.0,105.0,"Horror,Mystery",tt0073615,La mort en rêve,0,6.4,2101,nm0496746,director,J. Lee Thompson
tt0075263,movie,St. Ives,St. Ives,1976.0,94.0,"Action,Crime,Drama",tt0075263,Monsieur St. Ives,0,6.2,2572,nm0496746,director,J. Lee Thompson
tt0076915,movie,The White Buffalo,The White Buffalo,1977.0,97.0,"Action,Adventure,Western",tt0076915,Le bison blanc,0,6.1,4770,nm0496746,director,J. Lee Thompson
tt0077636,movie,The Greek Tycoon,The Greek Tycoon,1978.0,107.0,Drama,tt0077636,L'empire du Grec,0,5.4,2124,nm0496746,director,J. Lee Thompson
tt0079700,movie,The Passage,The Passage,1979.0,98.0,"Action,Drama,War",tt0079700,Le passage,0,6.0,2066,nm0496746,director,J. Lee Thompson
tt0080485,movie,Cabo Blanco,Caboblanco,1980.0,91.0,"Action,Adventure,Crime",tt0080485,Cabo Blanco,0,5.4,1237,nm0496746,director,J. Lee Thompson
tt0082498,movie,Happy Birthday to Me,Happy Birthday to Me,1981.0,111.0,"Horror,Mystery,Thriller",tt0082498,Happy Birthday : Souhaitez de ne jamais être invité,0,6.0,10435,nm0496746,director,J. Lee Thompson
tt0085121,movie,10 to Midnight,10 to Midnight,1983.0,101.0,"Crime,Drama,Thriller",tt0085121,Le Justicier de minuit,0,6.3,8636,nm0496746,director,J. Lee Thompson
tt0087222,movie,The Evil That Men Do,The Evil That Men Do,1984.0,90.0,"Action,Drama,Thriller",tt0087222,L'enfer de la violence,0,5.9,4387,nm0496746,director,J. Lee Thompson
tt0091055,movie,Firewalker,Firewalker,1986.0,105.0,"Action,Adventure,Comedy",tt0091055,Le Temple d'or,0,5.1,7143,nm0496746,director,J. Lee Thompson
tt0091575,movie,Murphy's Law,Murphy's Law,1986.0,100.0,"Action,Crime,Drama",tt0091575,La loi de Murphy,0,5.9,5918,nm0496746,director,J. Lee Thompson
tt0092857,movie,Death Wish 4: The Crackdown,Death Wish 4: The Crackdown,1987.0,99.0,"Action,Crime,Drama",tt0092857,Le justicier braque les dealers,0,5.4,10312,nm0496746,director,J. Lee Thompson
tt0095626,movie,Messenger of Death,Messenger of Death,1988.0,91.0,"Action,Crime,Mystery",tt0095626,Le Messager de la mort,0,5.4,3091,nm0496746,director,J. Lee Thompson
tt0097670,movie,Kinjite: Forbidden Subjects,Kinjite: Forbidden Subjects,1989.0,97.0,"Action,Crime,Drama",tt0097670,Kinjite : Sujet tabou,0,5.5,3560,nm0496746,director,J. Lee Thompson
tt0135509,movie,"My Daughter, the Socialist","I kori mou, i sosialistria",1966.0,94.0,"Comedy,Romance",tt0135509,"Ma fille, la socialiste",0,6.0,1400,nm0757157,director,Alekos Sakellarios
tt0135519,movie,"Barrel Piano, Poverty and Earnestness","Laterna, ftoheia kai filotimo",1955.0,91.0,"Comedy,Music",tt0135519,"Pain, amour et chansonnette",0,7.5,1136,nm0757157,director,Alekos Sakellarios
tt0135673,movie,The Auntie from Chicago,I theia apo to Chicago,1957.0,72.0,Comedy,tt0135673,La Tante de Chicago,0,7.6,1710,nm0757157,director,Alekos Sakellarios
tt0178683,movie,Throbs at the Desk,Htypokardia sto thranio,1963.0,114.0,"Comedy,Romance",tt0178683,Les Battements de Coeur,0,6.4,1432,nm0757157,director,Alekos Sakellarios
tt0066160,movie,The Werewolf Versus the Vampire Woman,La noche de Walpurgis,1971.0,86.0,Horror,tt0066160,La Furie des vampires,0,5.3,1873,nm0459567,director,León Klimovsky
tt0052864,movie,Green Mansions,Green Mansions,1959.0,104.0,"Adventure,Drama,Romance",tt0052864,Vertes Demeures,0,5.4,2462,nm0002072,director,Mel Ferrer
tt0059168,movie,Fantomas Unleashed,Fantômas se déchaîne,1965.0,98.0,"Adventure,Comedy,Crime",tt0059168,Fantômas se déchaîne,0,6.8,7686,nm0402161,director,André Hunebelle
tt0060400,movie,Fantomas vs. Scotland Yard,Fantômas contre Scotland Yard,1967.0,100.0,"Adventure,Comedy,Crime",tt0060400,Fantômas contre Scotland Yard,0,6.6,7365,nm0402161,director,André Hunebelle
tt0066016,movie,Lovers and Other Strangers,Lovers and Other Strangers,1970.0,104.0,Comedy,tt0066016,Lune de miel aux orties,0,6.6,1279,nm0397220,director,Cy Howard
tt0041716,movie,On the Town,On the Town,1949.0,98.0,"Comedy,Musical,Romance",tt0041716,Un jour à New-York,0,7.3,18043,nm0002045,director,Stanley Donen
tt0043983,movie,Royal Wedding,Royal Wedding,1951.0,93.0,"Comedy,Music,Musical",tt0043983,Mariage royal,0,6.7,5729,nm0002045,director,Stanley Donen
tt0045152,movie,Singin' in the Rain,Singin' in the Rain,1952.0,103.0,"Comedy,Musical,Romance",tt0045152,Chantons sous la pluie,0,8.3,247367,nm0002045,director,Stanley Donen
tt0047472,movie,Seven Brides for Seven Brothers,Seven Brides for Seven Brothers,1954.0,102.0,"Comedy,Drama,Musical",tt0047472,Les sept femmes de Barberousse,0,7.3,25914,nm0002045,director,Stanley Donen
tt0048216,movie,It's Always Fair Weather,It's Always Fair Weather,1955.0,101.0,"Comedy,Drama,Musical",tt0048216,Beau fixe sur New York,0,7.0,3723,nm0002045,director,Stanley Donen
tt0050419,movie,Funny Face,Funny Face,1957.0,103.0,"Comedy,Musical,Romance",tt0050419,Drôle de frimousse,0,7.0,31346,nm0002045,director,Stanley Donen
tt0050599,movie,Kiss Them for Me,Kiss Them for Me,1957.0,105.0,"Comedy,Romance",tt0050599,Embrasse-la pour moi,0,5.6,2085,nm0002045,director,Stanley Donen
tt0053877,movie,The Grass Is Greener,The Grass Is Greener,1960.0,104.0,"Comedy,Drama,Romance",tt0053877,"Ailleurs, l'herbe est plus verte",0,6.5,5449,nm0002045,director,Stanley Donen
tt0056923,movie,Charade,Charade,1963.0,113.0,"Comedy,Mystery,Romance",tt0056923,Charade,0,7.9,80491,nm0002045,director,Stanley Donen
tt0060121,movie,Arabesque,Arabesque,1966.0,105.0,"Action,Adventure,Crime",tt0060121,Arabesque,0,6.4,7528,nm0002045,director,Stanley Donen
tt0061391,movie,Bedazzled,Bedazzled,1967.0,103.0,"Comedy,Fantasy,Romance",tt0061391,Fantasmes,0,6.8,9459,nm0002045,director,Stanley Donen
tt0062407,movie,Two for the Road,Two for the Road,1967.0,111.0,"Comedy,Drama,Romance",tt0062407,Voyage à deux,0,7.4,14087,nm0002045,director,Stanley Donen
tt0071762,movie,The Little Prince,The Little Prince,1974.0,88.0,"Family,Fantasy,Musical",tt0071762,Le petit prince,0,6.5,3739,nm0002045,director,Stanley Donen
tt0073317,movie,Lucky Lady,Lucky Lady,1975.0,118.0,"Comedy,Crime,Drama",tt0073317,Les aventuriers du Lucky Lady,0,5.2,1265,nm0002045,director,Stanley Donen
tt0077952,movie,Movie Movie,Movie Movie,1978.0,105.0,"Comedy,Musical,Sport",tt0077952,Folie-Folie,0,6.5,1198,nm0002045,director,Stanley Donen
tt0079285,movie,Saturn 3,Saturn 3,1980.0,88.0,"Adventure,Horror,Sci-Fi",tt0079285,Saturn 3,0,5.1,9921,nm0002045,director,Stanley Donen
tt0086973,movie,Blame It on Rio,Blame It on Rio,1984.0,100.0,"Comedy,Romance",tt0086973,La faute à Rio,0,5.8,11171,nm0002045,director,Stanley Donen
tt0079788,movie,Zombie Holocaust,Zombi Holocaust,1980.0,84.0,"Adventure,Horror,Mystery",tt0079788,La Terreur des zombies,0,5.2,5619,nm0320946,director,Marino Girolami
tt0044091,movie,Superman and the Mole-Men,Superman and the Mole-Men,1951.0,58.0,"Action,Adventure,Drama",tt0044091,Superman et les nains de l'enfer,0,5.5,2153,nm0794793,director,Lee Sholem
tt0054004,movie,Knights of the Teutonic Order,Krzyzacy,1960.0,166.0,"Adventure,Drama,History",tt0054004,Les chevaliers teutoniques,0,6.9,2068,nm0285497,director,Aleksander Ford
tt0054734,movie,The Counterfeiters of Paris,Le cave se rebiffe,1961.0,98.0,"Comedy,Crime",tt0054734,Le cave se rebiffe,0,7.0,1335,nm0335093,director,Gilles Grangier
tt0044429,movie,The Blazing Sun,Siraa Fil-Wadi,1954.0,105.0,"Crime,Drama,Romance",tt0044429,Ciel d'enfer,0,7.2,1417,nm0149631,director,Youssef Chahine
tt0057357,movie,Saladin,El Naser Salah el Dine,1963.0,194.0,"Action,Adventure,Drama",tt0057357,Saladin,0,7.6,2686,nm0149631,director,Youssef Chahine
tt0064038,movie,The Land,Al-ard,1970.0,130.0,Drama,tt0064038,La terre,0,8.0,2204,nm0149631,director,Youssef Chahine
tt0077751,movie,Alexandria... Why?,Iskanderija... lih?,1979.0,133.0,Drama,tt0077751,Alexandrie pourquoi?,0,7.3,1871,nm0149631,director,Youssef Chahine
tt0084042,movie,An Egyptian Story,Hadduta misrija,1982.0,115.0,Drama,tt0084042,La mémoire,0,7.3,1195,nm0149631,director,Youssef Chahine
tt0196355,movie,The Other,El-Akhar,1999.0,105.0,"Drama,Romance",tt0196355,L'autre,0,5.9,1034,nm0149631,director,Youssef Chahine
tt0328802,movie,September 11,11'09''01 - September 11,2002.0,134.0,Drama,tt0328802,"11'09''01: Onze minutes, neuf secondes, un cadre",0,6.9,5791,nm0149631,director,Youssef Chahine
tt0973844,movie,To Each His Own Cinema,Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,2007.0,100.0,"Comedy,Drama",tt0973844,Chacun son cinéma,0,6.8,5240,nm0149631,director,Youssef Chahine
tt1085799,movie,"Chaos, This Is",Heya fawda,2007.0,124.0,"Crime,Drama,Romance",tt1085799,Le chaos,0,7.1,2310,nm0149631,director,Youssef Chahine
tt0061633,movie,Strange Voyage,El extraño viaje,1964.0,92.0,"Comedy,Crime",tt0061633,El extraño viaje,0,7.6,1524,nm0273178,director,Fernando Fernán Gómez
tt0051989,movie,Neither Seen Nor Recognized,"Ni vu, ni connu",1958.0,95.0,Comedy,tt0051989,"Ni vu, ni connu",0,7.1,1801,nm0002216,director,Yves Robert
tt0054949,movie,War of the Buttons,La guerre des boutons,1962.0,90.0,"Comedy,Family",tt0054949,La Guerre des boutons,0,7.4,2696,nm0002216,director,Yves Robert
tt0061343,movie,Very Happy Alexander,Alexandre le bienheureux,1968.0,100.0,"Comedy,Drama",tt0061343,Alexandre le bienheureux,0,7.3,2231,nm0002216,director,Yves Robert
tt0068655,movie,The Tall Blond Man with One Black Shoe,Le grand blond avec une chaussure noire,1972.0,90.0,"Comedy,Mystery",tt0068655,Le grand blond avec une chaussure noire,0,7.2,8632,nm0002216,director,Yves Robert
tt0072080,movie,The Return of the Tall Blond Man,Le retour du grand blond,1974.0,84.0,Comedy,tt0072080,Le retour du grand blond,0,6.6,3829,nm0002216,director,Yves Robert
tt0076470,movie,"Pardon Mon Affaire, Too!",Nous irons tous au paradis,1977.0,110.0,Comedy,tt0076470,Nous irons tous au paradis,0,6.8,1240,nm0002216,director,Yves Robert
tt0076852,movie,Pardon Mon Affaire,Un éléphant ça trompe énormément,1976.0,110.0,"Comedy,Romance",tt0076852,Un éléphant ça trompe énormément,0,7.0,2229,nm0002216,director,Yves Robert
tt0087520,movie,The Twin,Le jumeau,1984.0,104.0,Comedy,tt0087520,Le jumeau,0,6.0,1257,nm0002216,director,Yves Robert
tt0099266,movie,My Mother's Castle,Le château de ma mère,1990.0,98.0,"Adventure,Biography,Comedy",tt0099266,Le château de ma mère,0,7.6,5399,nm0002216,director,Yves Robert
tt0099669,movie,My Father's Glory,La gloire de mon père,1990.0,105.0,"Adventure,Biography,Drama",tt0099669,La gloire de mon père,0,7.6,6732,nm0002216,director,Yves Robert
tt0060287,movie,Dead Heat on a Merry-Go-Round,Dead Heat on a Merry-Go-Round,1966.0,104.0,"Comedy,Crime,Drama",tt0060287,Un truand,0,6.0,1230,nm0320637,director,Bernard Girard
tt0065206,movie,What Ever Happened to Aunt Alice?,What Ever Happened to Aunt Alice?,1969.0,101.0,"Crime,Drama,Mystery",tt0065206,Qu'est-il arrivé à tante Alice?,0,6.8,2591,nm0320637,director,Bernard Girard
tt0042643,movie,The Killer That Stalked New York,The Killer That Stalked New York,1950.0,79.0,"Drama,Film-Noir,Thriller",tt0042643,La cité de l'épouvante,0,6.4,1665,nm0568565,director,Earl McEvoy
tt0048473,movie,Pather Panchali,Pather Panchali,1955.0,125.0,Drama,tt0048473,La complainte du sentier,0,8.2,34625,nm0006249,director,Satyajit Ray
tt0048956,movie,Aparajito,Aparajito,1956.0,110.0,Drama,tt0048956,L'invaincu,0,8.3,14960,nm0006249,director,Satyajit Ray
tt0051792,movie,The Music Room,Jalsaghar,1958.0,100.0,"Drama,Music",tt0051792,Le salon de musique,0,7.9,6374,nm0006249,director,Satyajit Ray
tt0052046,movie,The Philosopher's Stone,Parash Pathar,1958.0,111.0,"Comedy,Fantasy",tt0052046,La pierre philosophale,0,7.6,1263,nm0006249,director,Satyajit Ray
tt0052572,movie,The World of Apu,Apur Sansar,1959.0,105.0,Drama,tt0052572,Le monde d'Apu,0,8.5,15326,nm0006249,director,Satyajit Ray
tt0055508,movie,Three Daughters,Teen Kanya,1961.0,173.0,"Comedy,Drama,Fantasy",tt0055508,Trois femmes,0,7.9,1606,nm0006249,director,Satyajit Ray
tt0055724,movie,The Expedition,Abhijaan,1962.0,150.0,Drama,tt0055724,L'expedition,0,7.9,1278,nm0006249,director,Satyajit Ray
tt0057935,movie,Charulata,Charulata,1964.0,117.0,"Drama,Romance",tt0057935,Charulata,0,8.1,6748,nm0006249,director,Satyajit Ray
tt0059417,movie,The Holy Man,Mahapurush,1965.0,65.0,Comedy,tt0059417,Le Saint,0,7.0,1581,nm0006249,director,Satyajit Ray
tt0060742,movie,Nayak: The Hero,Nayak,1966.0,117.0,Drama,tt0060742,Le héros,0,8.3,4695,nm0006249,director,Satyajit Ray
tt0065417,movie,Days and Nights in the Forest,Aranyer Din Ratri,1970.0,115.0,Drama,tt0065417,Des jours et des nuits dans la forêt,0,8.1,2780,nm0006249,director,Satyajit Ray
tt0066237,movie,The Adversary,Pratidwandi,1970.0,110.0,Drama,tt0066237,L'adversaire,0,8.1,1808,nm0006249,director,Satyajit Ray
tt0069737,movie,Distant Thunder,Ashani Sanket,1973.0,101.0,Drama,tt0069737,Tonnerres lointains,0,8.0,1606,nm0006249,director,Satyajit Ray
tt0076696,movie,The Chess Players,Shatranj Ke Khilari,1977.0,129.0,"Comedy,Drama,History",tt0076696,Les Joueurs d'échecs,0,7.5,3867,nm0006249,director,Satyajit Ray
tt0077775,movie,Joi Baba Felunath: The Elephant God,Joi Baba Felunath,1979.0,112.0,"Adventure,Crime,Family",tt0077775,Le dieu éléphant,0,7.9,2143,nm0006249,director,Satyajit Ray
tt0087328,movie,The Home and the World,Ghare-Baire,1984.0,140.0,Drama,tt0087328,La maison et le monde,0,7.5,1799,nm0006249,director,Satyajit Ray
tt0054073,movie,The Cloud-Capped Star,Meghe Dhaka Tara,1960.0,126.0,"Drama,Musical",tt0054073,Etoile cachée,0,7.9,2949,nm0315547,director,Ritwik Ghatak
tt0056537,movie,Subarnarekha,Subarnarekha,1965.0,143.0,Drama,tt0056537,Suvarnarekha,0,7.4,1238,nm0315547,director,Ritwik Ghatak
tt0070809,movie,A River Called Titas,Titas Ekti Nodir Naam,1973.0,159.0,Drama,tt0070809,Une rivière nommée Titash,0,7.2,1236,nm0315547,director,Ritwik Ghatak
tt0052427,movie,Tom Thumb,Tom Thumb,1958.0,98.0,"Family,Fantasy,Musical",tt0052427,Les aventures de Tom Pouce,0,6.4,2702,nm0657162,director,George Pal
tt0054387,movie,The Time Machine,The Time Machine,1960.0,103.0,"Adventure,Romance,Sci-Fi",tt0054387,La Machine à explorer le temps,0,7.5,42640,nm0657162,director,George Pal
tt0054642,movie,Atlantis: The Lost Continent,Atlantis: The Lost Continent,1961.0,90.0,"Adventure,Sci-Fi",tt0054642,"Atlantis, terre engloutie",0,5.5,1940,nm0657162,director,George Pal
tt0057812,movie,7 Faces of Dr. Lao,7 Faces of Dr. Lao,1964.0,100.0,"Fantasy,Mystery,Western",tt0057812,Le cirque du docteur Lao,0,7.1,5128,nm0657162,director,George Pal
tt0042397,movie,Dial 1119,Dial 1119,1950.0,75.0,"Film-Noir,Thriller",tt0042397,Les âmes nues,0,6.7,1218,nm0562388,director,Gerald Mayer
tt0065491,movie,Mark of the Devil,Hexen bis aufs Blut gequält,1970.0,97.0,"Drama,History,Horror",tt0065491,La Marque du diable,0,6.1,3510,nm0396998,director,Adrian Hoven
tt0049012,movie,The Burmese Harp,Biruma no tategoto,1956.0,116.0,"Drama,Music,War",tt0049012,La harpe de Birmanie,0,8.0,6130,nm0406728,director,Kon Ichikawa
tt0053121,movie,Fires on the Plain,Nobi,1959.0,108.0,"Drama,War",tt0053121,Les Feux dans la plaine,0,8.0,5038,nm0406728,director,Kon Ichikawa
tt0057710,movie,An Actor's Revenge,Yukinojô henge,1963.0,115.0,Drama,tt0057710,La vengeance d'un acteur,0,7.4,2611,nm0406728,director,Kon Ichikawa
tt0086242,movie,The Makioka Sisters,Sasameyuki,1983.0,140.0,"Drama,Romance",tt0086242,Les Quatre sœurs Makioka,0,7.2,1645,nm0406728,director,Kon Ichikawa
tt0049128,movie,Day the World Ended,Day the World Ended,1955.0,79.0,"Horror,Sci-Fi",tt0049128,Instinct de survie,0,5.4,2430,nm0000339,director,Roger Corman
tt0050778,movie,Not of This Earth,Not of This Earth,1957.0,67.0,"Horror,Sci-Fi",tt0050778,Pas de cette Terre,0,6.2,2016,nm0000339,director,Roger Corman
tt0051887,movie,Machine-Gun Kelly,Machine-Gun Kelly,1958.0,80.0,"Action,Biography,Crime",tt0051887,Mitraillette Kelly,0,6.1,1782,nm0000339,director,Roger Corman
tt0052655,movie,A Bucket of Blood,A Bucket of Blood,1959.0,66.0,"Comedy,Crime,Horror",tt0052655,Un baquet de sang,0,6.7,7282,nm0000339,director,Roger Corman
tt0053925,movie,House of Usher,House of Usher,1960.0,79.0,"Drama,Horror",tt0053925,Enterrée vivante,0,6.9,14048,nm0000339,director,Roger Corman
tt0054033,movie,The Little Shop of Horrors,The Little Shop of Horrors,1960.0,72.0,"Comedy,Horror",tt0054033,La petite boutique des horreurs,0,6.2,18720,nm0000339,director,Roger Corman
tt0055019,movie,The Intruder,The Intruder,1962.0,84.0,Drama,tt0055019,The Intruder,0,7.6,3541,nm0000339,director,Roger Corman
tt0055304,movie,The Pit and the Pendulum,The Pit and the Pendulum,1961.0,80.0,"Drama,Horror,Mystery",tt0055304,Le puits et le pendule,0,7.0,15180,nm0000339,director,Roger Corman
tt0056368,movie,The Premature Burial,The Premature Burial,1962.0,81.0,"Drama,Horror,Mystery",tt0056368,L' enterré vivant,0,6.5,4401,nm0000339,director,Roger Corman
tt0056552,movie,Tales of Terror,Tales of Terror,1962.0,89.0,"Comedy,Horror,Mystery",tt0056552,L'empire de la terreur,0,6.8,7778,nm0000339,director,Roger Corman
tt0057128,movie,The Haunted Palace,The Haunted Palace,1963.0,87.0,Horror,tt0057128,La Malédiction d'Arkham,0,6.7,7736,nm0000339,director,Roger Corman
tt0057693,movie,X: The Man with the X-Ray Eyes,X,1963.0,79.0,"Horror,Sci-Fi,Thriller",tt0057693,L'horrible cas du docteur X,0,6.6,7713,nm0000339,director,Roger Corman
tt0058333,movie,The Masque of the Red Death,The Masque of the Red Death,1964.0,89.0,"Drama,Horror",tt0058333,Le masque de la mort rouge,0,6.9,14955,nm0000339,director,Roger Corman
tt0058561,movie,The Secret Invasion,The Secret Invasion,1964.0,95.0,"Action,Drama,History",tt0058561,L'invasion secrète,0,5.9,1227,nm0000339,director,Roger Corman
tt0059821,movie,The Tomb of Ligeia,The Tomb of Ligeia,1964.0,82.0,"Drama,Horror,Thriller",tt0059821,La tombe de Ligeia,0,6.4,6443,nm0000339,director,Roger Corman
